ID;Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;Q11;Q12;Q13;Q14;Q15;Q16;Q17;Q18;Q19;Q20;Q21;Q22;Q23;Q24;Q25;Q26
10396065695;4;4;3;3;4;4;3;4;3;3;3;3;4;4;4;4;3;3;4;4;4;3;4;4;4;4
10396065492;4;4;5;4;NA;4;3;2;3;3;4;4;4;4;5;4;4;3;4;4;4;4;2;4;2;3
10396065075;4;4;5;5;2;2;3;3;4;3;2;2;4;4;5;2;3;2;2;3;2;2;3;5;2;4
10396063740;4;3;5;5;2;1;3;3;NA;2;5;1;3;1;5;3;2;2;2;3;5;3;3;3;3;4
10396063392;4;3;4;2;3;4;3;3;3;3;2;3;2;2;4;3;3;3;2;3;2;2;4;4;4;4
10396062464;5;4;4;4;4;5;5;3;4;4;4;5;5;5;5;4;5;4;4;4;4;4;5;5;5;4
10396062448;4;4;5;4;3;5;5;3;4;5;5;3;5;3;5;4;4;4;4;4;4;4;4;4;4;5
10396059816;4;4;5;5;4;4;4;2;2;4;4;3;3;3;4;4;4;4;4;4;4;4;4;2;3;5
10396059310;5;5;5;5;4;5;3;1;3;5;5;5;4;4;5;4;5;5;5;4;3;4;4;2;2;5
10396059245;4;4;5;5;3;4;4;3;4;4;4;4;3;3;5;4;4;4;4;4;4;4;4;3;4;4
10396058490;4;4;5;5;3;4;2;2;4;3;2;3;4;4;5;3;4;4;4;4;4;4;2;2;2;4
10396057429;4;4;5;4;4;5;5;4;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5
10396057297;3;4;5;5;3;4;5;3;3;5;5;3;4;3;5;5;5;5;5;4;3;3;4;2;4;5
10396057051;4;4;5;5;4;5;5;4;4;4;5;4;5;4;5;5;5;5;5;5;5;5;5;3;5;5
10396056966;4;4;5;5;3;2;3;1;4;2;3;4;5;4;5;5;4;5;4;4;3;5;4;5;5;2
10396056948;5;4;4;4;4;5;4;3;4;4;4;4;5;5;5;4;4;5;4;3;5;4;5;5;5;4
10396056865;2;4;3;2;2;4;3;2;1;3;5;2;4;2;4;2;4;4;4;3;2;4;5;4;2;4
10396056582;1;3;4;4;1;3;3;1;1;2;4;3;2;2;5;2;2;2;2;2;3;2;4;2;4;3
10396056433;3;4;5;5;4;3;4;3;3;4;3;3;4;4;5;4;4;4;4;3;2;2;4;4;4;5
10396055782;4;4;5;4;3;4;4;3;2;3;4;4;4;4;5;2;4;4;4;3;2;2;4;4;4;4
10396055726;3;3;4;5;2;2;2;1;3;3;2;3;2;2;1;3;3;2;3;2;3;2;2;2;5;4
10396054205;4;3;3;4;3;4;3;3;4;4;4;3;4;2;3;4;4;4;4;3;3;4;5;4;4;5
10396053102;4;4;4;4;3;5;5;4;4;4;5;4;5;3;5;4;4;4;4;4;4;3;5;5;4;4
10396051923;4;4;4;4;2;2;1;2;3;2;3;5;5;3;4;4;2;2;2;3;3;2;2;4;2;4
10396051681;5;5;4;4;4;4;4;3;3;5;5;5;5;5;4;4;5;5;5;3;4;5;5;2;2;5
10396050434;5;5;5;1;4;4;5;5;4;4;3;5;5;5;5;4;4;5;5;5;3;5;5;3;4;5
10396050227;4;4;5;5;4;5;4;3;4;3;4;4;4;3;5;3;4;4;4;4;4;4;4;2;3;4
10396049349;3;4;4;5;3;3;3;3;3;3;3;4;3;3;5;3;3;4;3;3;3;3;3;3;3;4
10396049225;5;3;5;4;4;4;5;3;5;3;5;3;3;3;4;2;4;4;4;4;3;4;4;4;4;4
10396048593;4;4;5;5;4;4;3;3;4;3;3;3;3;2;3;4;3;3;3;5;3;5;4;5;2;4
10396047202;4;4;5;5;4;4;4;3;3;4;4;3;3;3;5;NA;4;4;4;3;4;3;3;3;3;4
10396044196;5;5;3;1;4;3;2;3;2;2;3;4;5;5;4;2;4;5;2;3;5;5;4;5;4;1
10396043853;4;4;5;5;3;3;4;2;4;4;4;3;3;3;5;2;4;4;4;2;4;3;4;4;3;3
10396043212;4;4;5;5;4;4;3;1;3;4;4;2;3;4;5;4;5;4;4;4;3;3;4;3;3;4
10396042979;4;4;5;4;4;5;4;4;3;4;5;5;5;3;5;4;5;5;5;5;5;5;5;5;5;5
10396042789;4;4;5;4;3;3;3;3;4;3;5;3;4;4;5;2;2;3;2;4;4;4;4;4;4;3
10396042429;5;5;5;5;4;4;5;4;4;4;4;3;5;5;5;2;4;4;5;3;2;3;5;5;4;4
10396041756;3;2;3;3;2;2;2;1;3;3;3;2;4;2;4;4;4;2;3;3;5;2;4;3;4;4
10396039559;4;4;4;4;3;4;4;3;4;3;4;4;4;4;5;3;4;4;4;4;4;4;5;5;5;4
10396038919;1;2;3;4;2;5;2;1;2;3;3;1;4;2;3;3;5;2;5;3;2;3;2;5;2;2
10396038764;4;4;4;5;4;5;4;3;3;4;4;4;4;4;5;4;4;4;4;4;2;5;4;4;4;4
10396037862;3;5;5;5;3;4;4;3;4;5;4;5;5;5;5;4;4;3;4;3;2;2;3;3;4;4
10396037731;4;4;5;5;4;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;2;4;5;5;5;4
10396035583;5;5;5;5;4;5;4;3;4;5;5;5;5;3;5;4;5;5;5;4;5;4;5;5;4;5
10396035551;3;3;4;5;1;4;3;2;2;2;3;1;3;2;5;2;3;3;3;2;2;3;5;2;5;4
10396035514;2;3;5;5;4;3;1;1;3;1;1;1;3;4;1;2;3;2;2;2;4;3;5;5;5;3
10396035303;4;3;4;4;4;5;3;NA;NA;4;4;4;5;3;5;5;5;4;4;5;4;4;5;4;5;4
10396035228;4;3;3;4;4;3;3;3;4;3;3;4;5;5;4;2;3;3;4;3;3;4;5;5;5;2
10396034890;4;4;4;4;4;4;4;2;3;4;3;3;4;5;5;2;4;4;3;4;4;4;4;5;5;2
10396033703;4;3;4;2;4;4;4;4;5;3;2;5;2;3;5;3;4;5;4;2;5;2;5;4;5;4
10396031418;4;4;4;4;3;4;4;4;4;3;4;3;4;3;4;2;3;3;3;4;3;4;5;4;4;4
10396031254;2;4;4;4;3;3;2;3;4;3;3;3;4;3;5;3;2;3;4;2;2;4;4;2;5;4
10396030818;3;2;5;2;3;2;NA;1;2;2;4;3;2;3;5;2;2;3;3;2;3;4;4;4;3;4
10396029493;5;4;5;5;3;3;5;4;3;5;4;3;4;4;4;4;4;4;3;3;2;3;2;3;3;3
10396028846;4;3;3;4;4;1;3;4;3;5;3;4;4;5;4;5;4;4;2;3;3;2;5;5;5;2
10396028762;4;3;5;3;3;3;3;3;3;3;3;3;3;3;4;3;4;4;3;3;3;2;2;2;3;4
10396025445;NA;4;5;5;3;4;4;2;1;4;4;3;4;4;5;4;4;4;4;2;2;2;4;4;4;4
10396019740;5;5;5;5;3;3;4;2;5;4;4;4;4;3;4;5;4;4;3;5;5;5;5;3;4;4
10390531999;4;4;4;4;3;3;4;2;2;3;3;4;4;3;4;4;3;4;3;3;3;3;3;4;4;4
10390124497;4;4;5;5;3;4;4;3;4;4;5;3;4;3;5;4;5;4;4;4;4;3;4;4;4;5
10389989096;4;3;5;4;3;4;3;3;3;4;4;3;4;3;5;4;4;3;4;3;2;3;3;2;2;4
10389557801;4;4;3;4;4;4;4;4;3;4;4;3;4;3;4;3;3;4;4;4;4;4;5;4;4;4
10388538781;4;4;5;4;4;1;5;4;4;4;4;4;5;4;5;2;4;5;4;4;2;4;5;4;5;4
10388424028;4;4;4;5;3;4;4;1;4;4;3;5;5;4;5;3;4;4;4;4;4;4;4;4;4;4
10388405500;5;4;5;5;5;5;4;3;5;5;4;5;5;4;5;5;5;5;5;5;4;5;5;5;5;5
10388363907;4;4;5;5;4;5;4;2;3;4;4;3;5;4;4;4;4;4;4;4;4;4;4;4;4;5
10388360876;4;4;5;4;3;4;5;3;3;5;3;4;4;3;5;3;4;4;4;3;4;3;4;4;3;4
10384259442;4;4;4;5;3;3;3;3;3;3;4;5;4;3;4;4;2;4;3;2;2;5;4;4;4;3
10375742807;4;4;3;3;4;4;4;3;4;3;3;4;4;4;4;4;4;4;4;3;4;4;4;4;4;3
10375739729;4;4;4;5;4;5;4;3;4;4;5;4;5;4;5;4;5;5;5;4;4;4;4;5;5;5
10375628791;4;2;2;2;3;3;3;4;4;2;3;2;4;1;1;3;2;2;2;2;5;2;4;5;5;1
10375578789;5;5;5;5;5;5;4;4;4;4;4;4;4;4;5;5;5;5;5;5;4;5;5;4;5;5
10373863411;4;2;4;2;2;4;4;4;3;3;4;3;5;4;4;5;3;3;3;3;2;3;5;5;4;3
10373810642;2;2;4;4;2;2;2;1;1;3;4;1;2;1;4;2;2;2;2;2;5;5;5;5;2;2
10373708588;4;4;5;4;4;5;4;5;2;5;5;3;4;4;5;4;5;5;5;5;5;4;5;2;2;5
10373365203;4;4;4;2;4;5;4;4;3;5;3;5;4;3;4;5;4;3;5;4;3;4;4;3;4;4
10373104816;4;NA;5;4;3;4;4;3;4;4;4;3;4;3;3;4;4;3;4;3;4;3;2;4;4;4
10372770150;3;2;3;2;2;3;2;2;2;2;5;1;2;3;5;3;2;2;2;2;5;2;2;3;2;2
10372659706;4;4;4;3;2;4;2;2;3;3;3;1;3;2;2;2;3;4;3;3;2;3;4;2;3;1
10372617149;4;4;5;4;1;2;5;4;5;4;2;3;2;2;5;2;3;4;2;2;2;2;5;3;2;4
10372612929;4;3;4;4;4;3;3;3;3;3;4;3;4;5;4;4;3;3;4;3;3;2;5;2;4;3
10372559741;4;5;5;4;4;4;4;4;2;5;5;1;1;1;5;5;5;5;5;5;5;5;4;5;4;5
